===== MAG =====,,,,,,,,,,,,,
Time (UTC), geodetic latitude (degrees), geodetic longitude (degrees), alt (km above WGS-84 ellipsoid), magnetic declination (degrees), inclination (degrees), total intensity (nT), horizontal (nT), north (nT), east (nT), vertical (nT), magnetic latitude (degrees), magnetic longitude (degrees), magnetic local time (hours)
2/26/2019 11:34,-42.54,-14.33,532.05,-19.47,-61.46,20613.2,9847.2,9284.1,-3282.1,-18109,-45.13,47.84,9.72
2/26/2019 11:34,-43.48,-14.24,532.44,-19.18,-61.43,20706.6,9901.3,9351.9,-3252.3,-18186,-45.68,47.68,9.71
2/26/2019 11:34,-44.42,-14.15,532.84,-18.88,-61.39,20815.2,9967.9,9431.7,-3225.2,-18273.3,-46.23,47.52,9.71
2/26/2019 11:35,-45.36,-14.05,533.22,-18.58,-61.33,20939.5,10046.6,9523,-3201.2,-18371.9,-46.77,47.37,9.7
2/26/2019 11:35,-46.3,-13.94,533.61,-18.28,-61.26,21080.1,10137.1,9625.3,-3180.2,-18482.7,-47.31,47.21,9.7
2/26/2019 11:35,-47.23,-13.83,533.99,-17.99,-61.18,21237.6,10238.7,9738.1,-3162.4,-18606.5,-47.86,47.06,9.69
2/26/2019 11:35,-48.17,-13.72,534.36,-17.71,-61.09,21412.4,10350.9,9860.6,-3148,-18744.4,-48.4,46.92,9.68
2/26/2019 11:36,-49.11,-13.59,534.73,-17.43,-61,21605.1,10473.1,9992.3,-3136.9,-18897,-48.94,46.78,9.68
2/26/2019 11:36,-50.04,-13.46,535.09,-17.16,-60.92,21816,10604.5,10132.3,-3129.5,-19065.2,-49.48,46.64,9.67
2/26/2019 11:36,-50.98,-13.32,535.45,-16.91,-60.83,22045.4,10744.5,10279.8,-3125.6,-19249.9,-50.02,46.5,9.67
2/26/2019 11:36,-51.91,-13.18,535.8,-16.68,-60.75,22293.5,10892.1,10434,-3125.6,-19451.6,-50.57,46.37,9.66
2/26/2019 11:37,-52.85,-13.02,536.14,-16.46,-60.68,22560.4,11046.4,10593.9,-3129.4,-19671.1,-51.11,46.23,9.66
2/26/2019 11:37,-53.78,-12.86,536.48,-16.26,-60.63,22846.3,11206.6,10758.5,-3137.3,-19908.9,-51.66,46.1,9.66
2/26/2019 11:37,-54.71,-12.68,536.8,-16.08,-60.58,23150.9,11371.7,10926.9,-3149.3,-20165.5,-52.21,45.97,9.65
2/26/2019 11:37,-55.65,-12.5,537.12,-15.92,-60.55,23474.2,11540.6,11097.9,-3165.7,-20441.5,-52.77,45.85,9.65
2/26/2019 11:38,-56.58,-12.3,537.43,-15.79,-60.54,23816,11712.3,11270.5,-3186.5,-20737.1,-53.33,45.72,9.64
2/26/2019 11:38,-57.51,-12.09,537.74,-15.68,-60.55,24176,11885.6,11443.4,-3212.1,-21052.6,-53.89,45.59,9.64
2/26/2019 11:38,-58.44,-11.86,538.03,-15.6,-60.58,24553.8,12059.6,11615.5,-3242.5,-21388.2,-54.46,45.47,9.64
2/26/2019 11:38,-59.37,-11.62,538.31,-15.54,-60.64,24948.9,12233,11785.6,-3278.2,-21744,-55.03,45.34,9.63
2/26/2019 11:39,-60.29,-11.36,538.59,-15.52,-60.72,25360.8,12404.8,11952.4,-3319.4,-22119.9,-55.61,45.21,9.63
2/26/2019 11:39,-61.22,-11.08,538.85,-15.53,-60.82,25788.9,12573.7,12114.7,-3366.5,-22516,-56.19,45.08,9.62
2/26/2019 11:39,-62.15,-10.79,539.11,-15.57,-60.95,26232.6,12738.8,12271.3,-3419.7,-22931.9,-56.78,44.95,9.62
2/26/2019 11:39,-63.07,-10.47,539.36,-15.65,-61.1,26691.2,12899,12420.8,-3479.6,-23367.5,-57.38,44.82,9.61
2/26/2019 11:40,-63.99,-10.12,539.59,-15.77,-61.28,27164,13053,12561.9,-3546.7,-23822.3,-57.98,44.69,9.61
2/26/2019 11:40,-64.92,-9.75,539.81,-15.92,-61.48,27650.2,13200,12693.4,-3621.5,-24295.9,-58.59,44.55,9.6
2/26/2019 11:40,-65.84,-9.34,540.03,-16.13,-61.71,28149,13338.8,12814,-3704.7,-24787.9,-59.21,44.41,9.6
2/26/2019 11:40,-66.76,-8.9,540.23,-16.37,-61.97,28659.6,13468.5,12922.2,-3797,-25297.6,-59.84,44.26,9.59
2/26/2019 11:41,-67.67,-8.43,540.42,-16.68,-62.25,29181.1,13588.2,13016.7,-3899.2,-25824.4,-60.47,44.11,9.59
2/26/2019 11:41,-68.59,-7.91,540.6,-17.03,-62.55,29712.9,13696.9,13096,-4012.4,-26367.6,-61.11,43.95,9.58
2/26/2019 11:41,-69.5,-7.34,540.76,-17.46,-62.87,30253.9,13793.9,13158.7,-4137.6,-26926.3,-61.77,43.79,9.57
2/26/2019 11:41,-70.41,-6.71,540.92,-17.95,-63.22,30803.4,13878.2,13203,-4276,-27499.9,-62.42,43.62,9.57
2/26/2019 11:42,-71.32,-6.02,541.06,-18.51,-63.59,31360.5,13949.2,13227.3,-4429.2,-28087.3,-63.09,43.44,9.56
2/26/2019 11:42,-72.22,-5.25,541.19,-19.17,-63.98,31924.3,14006.1,13229.6,-4598.9,-28687.8,-63.77,43.25,9.55
2/26/2019 11:42,-73.12,-4.4,541.31,-19.92,-64.38,32494.1,14048.3,13207.5,-4787,-29300.4,-64.46,43.05,9.54
2/26/2019 11:42,-74.02,-3.45,541.41,-20.79,-64.81,33069,14075.1,13158.6,-4995.9,-29924.1,-65.15,42.84,9.53
2/26/2019 11:43,-74.91,-2.39,541.5,-21.79,-65.25,33648.1,14085.9,13079.7,-5228.3,-30557.9,-65.85,42.61,9.52
2/26/2019 11:43,-75.79,-1.18,541.58,-22.94,-65.71,34230.7,14080.3,12967,-5487.3,-31200.8,-66.57,42.37,9.51
2/26/2019 11:43,-76.67,0.18,541.64,-24.26,-66.19,34816,14057.6,12815.8,-5776.8,-31851.8,-67.29,42.11,9.5
2/26/2019 11:43,-77.53,1.75,541.69,-25.8,-66.68,35403,14017.5,12620.1,-6101.2,-32509.7,-68.02,41.83,9.48
2/26/2019 11:44,-78.39,3.55,541.73,-27.59,-67.18,35991,13959.6,12372,-6465.6,-33173.6,-68.75,41.53,9.47
2/26/2019 11:44,-79.23,5.63,541.76,-29.69,-67.69,36579.3,13883.4,12061.2,-6875.8,-33842.2,-69.5,41.21,9.45
2/26/2019 11:44,-80.05,8.08,541.77,-32.15,-68.22,37166.9,13788.6,11673.8,-7338.2,-34514.5,-70.26,40.86,9.43
2/26/2019 11:44,-80.86,10.96,541.76,-35.08,-68.76,37753.1,13674.9,11191,-7859.1,-35189.4,-71.02,40.47,9.41
2/26/2019 11:45,-81.63,14.4,541.75,-38.57,-69.31,38337.1,13542.1,10587.4,-8443.7,-35865.6,-71.79,40.05,9.39
2/26/2019 11:45,-82.37,18.53,541.71,-42.77,-69.88,38917.9,13389.8,9828.6,-9093.2,-36542,-72.57,39.59,9.36
2/26/2019 11:45,-83.06,23.51,541.67,-47.85,-70.45,39495,13218,8870,-9799.9,-37217.4,-73.36,39.08,9.33
2/26/2019 11:45,-83.68,29.54,541.61,-53.99,-71.03,40067.2,13026.5,7657.8,-10537.9,-37890.6,-74.16,38.52,9.3
2/26/2019 11:46,-84.22,36.79,541.54,-61.38,-71.62,40634,12815.1,6137.5,-11249.8,-38560.2,-74.96,37.89,9.26
2/26/2019 11:46,-84.65,45.37,541.45,-70.12,-72.21,41194.3,12583.9,4278.8,-11834.1,-39225.2,-75.76,37.18,9.22
2/26/2019 11:46,-84.93,55.17,541.35,-80.11,-72.82,41747.4,12332.7,2118.4,-12149.4,-39884.2,-76.58,36.38,9.17
2/26/2019 11:46,-85.06,65.79,541.24,-90.95,-73.43,42292.3,12061.8,-200,-12060.1,-40535.8,-77.4,35.47,9.11
2/26/2019 11:47,-85,76.57,541.11,-101.97,-74.05,42828.3,11771.1,-2441.8,-11515,-41178.9,-78.22,34.42,9.05
2/26/2019 11:47,-84.78,86.77,540.96,-112.45,-74.67,43354.5,11460.8,-4376.1,-10592.4,-41812.2,-79.05,33.21,8.97
2/26/2019 11:47,-84.41,95.87,540.81,-121.85,-75.3,43869.9,11131.3,-5874.6,-9454.8,-42434.2,-79.87,31.79,8.88
2/26/2019 11:47,-83.91,103.65,540.64,-129.99,-75.94,44373.8,10782.7,-6929,-8261.7,-43043.8,-80.7,30.1,8.77
2/26/2019 11:48,-83.32,110.15,540.45,-136.88,-76.58,44865.3,10415.5,-7602.9,-7118.8,-43639.5,-81.53,28.07,8.64
2/26/2019 11:48,-82.65,115.53,540.25,-142.71,-77.22,45343.5,10030.1,-7979.7,-6076.8,-44220.2,-82.35,25.59,8.48
2/26/2019 11:48,-81.93,119.98,540.04,-147.66,-77.87,45807.6,9627.2,-8134.1,-5149.6,-44784.6,-83.15,22.49,8.28
2/26/2019 11:48,-81.17,123.67,539.82,-151.93,-78.52,46256.9,9207.3,-8124.3,-4332.4,-45331.3,-83.94,18.55,8.02
2/26/2019 11:49,-80.38,126.77,539.58,-155.67,-79.17,46690.5,8771.1,-7992.4,-3613,-45859.2,-84.7,13.44,7.68
2/26/2019 11:49,-79.56,129.38,539.33,-159.03,-79.83,47107.6,8319.7,-7768.5,-2977.7,-46367.1,-85.41,6.64,7.23
2/26/2019 11:49,-78.72,131.6,539.06,-162.11,-80.48,47507.6,7853.8,-7473.9,-2413.3,-46854,-86.03,-2.5,6.63
2/26/2019 11:49,-77.87,133.51,538.79,-165,-81.14,47889.8,7374.8,-7123.5,-1908.5,-47318.6,-86.52,-14.68,5.82
2/26/2019 11:50,-77.01,135.16,538.5,-167.81,-81.8,48253.6,6883.8,-6728.5,-1454,-47760,-86.81,-30,4.8
2/26/2019 11:50,-76.14,136.6,538.19,-170.61,-82.45,48598.2,6382.6,-6297,-1041.8,-48177.3,-86.84,-47.04,3.67
2/26/2019 11:50,-75.26,137.87,537.88,-173.49,-83.11,48923.3,5872.9,-5835,-665.7,-48569.5,-86.6,-63.1,2.6
2/26/2019 11:50,-74.37,138.98,537.55,-176.57,-83.75,49228.3,5357,-5347.4,-320.6,-48935.9,-86.14,-76.25,1.73
2/26/2019 11:51,-73.47,139.98,537.21,-179.97,-84.39,49512.7,4838,-4838,-2.2,-49275.8,-85.52,-86.24,1.07
2/26/2019 11:51,-72.57,140.87,536.86,176.11,-85.02,49776.3,4319.9,-4310,292.7,-49588.5,-84.79,-93.68,0.58
2/26/2019 11:51,-71.67,141.66,536.5,171.44,-85.63,50018.7,3808.4,-3765.9,567.1,-49873.5,-84,-99.27,0.21
2/26/2019 11:51,-70.76,142.38,536.13,165.61,-86.22,50239.7,3312,-3208.1,823,-50130.4,-83.16,-103.57,23.93
2/26/2019 11:52,-69.85,143.04,535.74,158.07,-86.77,50439,2844.4,-2638.5,1062.5,-50358.7,-82.29,-106.94,23.71
2/26/2019 11:52,-68.94,143.63,535.34,147.99,-87.25,50616.6,2428.1,-2059,1287,-50558.4,-81.4,-109.64,23.53
2/26/2019 11:52,-68.02,144.17,534.94,134.49,-87.63,50772.5,2099.4,-1471.2,1497.7,-50729.1,-80.49,-111.86,23.39
2/26/2019 11:52,-67.11,144.66,534.52,117.33,-87.85,50906.7,1909,-876.4,1695.9,-50870.9,-79.56,-113.71,23.27
2/26/2019 11:53,-66.19,145.12,534.09,98.35,-87.86,51019.1,1902.4,-276.2,1882.2,-50983.6,-78.63,-115.28,23.17
2/26/2019 11:53,-65.26,145.53,533.66,80.94,-87.66,51110.1,2083.6,328.3,2057.6,-51067.6,-77.69,-116.63,23.08
2/26/2019 11:53,-64.34,145.92,533.21,67.17,-87.3,51179.7,2411.6,935.8,2222.6,-51122.8,-76.74,-117.8,23.01
2/26/2019 11:53,-63.42,146.28,532.76,56.98,-86.83,51228.2,2836,1545.4,2377.9,-51149.6,-75.79,-118.84,22.94
2/26/2019 11:54,-62.49,146.61,532.29,49.49,-86.29,51255.9,3319.4,2156.1,2523.8,-51148.3,-74.83,-119.75,22.89
2/26/2019 11:54,-61.56,146.91,531.82,43.88,-85.71,51263.2,3838.7,2766.8,2660.9,-51119.3,-73.87,-120.57,22.84
2/26/2019 11:54,-60.63,147.2,531.34,39.56,-85.1,51250.5,4380,3376.9,2789.4,-51063,-72.91,-121.32,22.79
2/26/2019 11:54,-59.7,147.46,530.85,36.13,-84.47,51218.1,4934.7,3985.4,2909.8,-50979.8,-71.94,-121.99,22.75
2/26/2019 11:55,-58.77,147.71,530.35,33.35,-83.83,51166.5,5497.3,4591.9,3022.4,-50870.3,-70.98,-122.61,22.71
2/26/2019 11:55,-57.84,147.94,529.85,31.05,-83.18,51096.2,6064.3,5195.6,3127.5,-50735,-70.01,-123.18,22.68
2/26/2019 11:55,-56.91,148.16,529.34,29.09,-82.53,51007.6,6633.1,5796.1,3225.3,-50574.5,-69.04,-123.7,22.65
2/26/2019 11:55,-55.98,148.36,528.82,27.42,-81.87,50901.4,7201.8,6392.9,3316.2,-50389.3,-68.07,-124.19,22.62
2/26/2019 11:56,-55.04,148.55,528.3,25.96,-81.2,50777.9,7769.1,6985.5,3400.4,-50180.1,-67.1,-124.64,22.6
2/26/2019 11:56,-54.11,148.73,527.77,24.67,-80.53,50637.8,8334.1,7573.7,3478.1,-49947.3,-66.12,-125.07,22.57
2/26/2019 11:56,-53.17,148.9,527.24,23.52,-79.85,50481.6,8895.9,8157.1,3549.6,-49691.6,-65.15,-125.47,22.55
2/26/2019 11:56,-52.24,149.06,526.7,22.48,-79.17,50309.8,9454,8735.6,3615.1,-49413.5,-64.18,-125.85,22.53
2/26/2019 11:57,-51.3,149.21,526.15,21.54,-78.48,50122.8,10008,9308.9,3674.9,-49113.5,-63.21,-126.21,22.51
2/26/2019 11:57,-50.36,149.35,525.6,20.69,-77.79,49921.3,10557.5,9877,3729.3,-48792.1,-62.24,-126.55,22.49
2/26/2019 11:57,-49.42,149.49,525.05,19.9,-77.09,49705.6,11102.4,10439.7,3778.3,-48449.9,-61.27,-126.87,22.47
2/26/2019 11:57,-48.48,149.61,524.5,19.17,-76.39,49476.4,11642.3,10996.9,3822.4,-48087.1,-60.3,-127.18,22.46
2/26/2019 11:58,-47.55,149.73,523.94,18.49,-75.68,49234,12177.3,11548.8,3861.7,-47704.3,-59.33,-127.47,22.44
2/26/2019 11:58,-46.61,149.85,523.38,17.86,-74.96,48978.8,12707.2,12095.1,3896.4,-47301.7,-58.36,-127.75,22.43
2/26/2019 11:58,-45.67,149.95,522.81,17.26,-74.24,48711.4,13232.1,12636,3926.8,-46879.8,-57.39,-128.02,22.41
2/26/2019 11:58,-44.72,150.06,522.25,16.71,-73.5,48432.1,13751.8,13171.4,3953,-46438.7,-56.43,-128.28,22.4
2/26/2019 11:59,-43.78,150.15,521.68,16.18,-72.76,48141.2,14266.4,13701.4,3975.3,-45978.7,-55.46,-128.52,22.39
2/26/2019 11:59,-42.84,150.24,521.12,15.68,-72.01,47839.1,14775.9,14225.9,3993.9,-45500.1,-54.5,-128.76,22.38
2/26/2019 11:59,-41.9,150.33,520.55,15.21,-71.25,47526.3,15280.3,14745,4008.9,-45002.9,-53.54,-128.99,22.37
2/26/2019 11:59,-40.96,150.41,519.98,14.76,-70.47,47202.9,15779.5,15258.6,4020.6,-44487.3,-52.58,-129.22,22.36
2/26/2019 12:00,-40.01,150.49,519.41,14.34,-69.68,46869.3,16273.5,15766.8,4029.2,-43953.4,-51.62,-129.43,22.35
2/26/2019 12:00,-39.07,150.57,518.84,13.93,-68.88,46525.8,16762.3,16269.5,4034.8,-43401.3,-50.67,-129.64,22.34
2/26/2019 12:00,-38.13,150.64,518.27,13.54,-68.07,46172.7,17245.8,16766.5,4037.5,-42831,-49.71,-129.84,22.33
2/26/2019 12:00,-37.18,150.7,517.71,13.17,-67.24,45810.1,17723.9,17257.8,4037.7,-42242.6,-48.76,-130.04,22.32
2/26/2019 12:01,-36.24,150.77,517.15,12.81,-66.39,45438.6,18196.4,17743.3,4035.3,-41636,-47.81,-130.23,22.31
2/26/2019 12:01,-35.29,150.83,516.58,12.47,-65.53,45058.1,18663.3,18222.8,4030.5,-41011.2,-46.86,-130.41,22.3
2/26/2019 12:01,-34.34,150.89,516.02,12.15,-64.65,44669.2,19124.2,18696.1,4023.5,-40368.3,-45.92,-130.59,22.29
2/26/2019 12:01,-33.4,150.95,515.47,11.83,-63.75,44272,19578.9,19163,4014.3,-39707.3,-44.98,-130.76,22.29
2/26/2019 12:02,-32.45,151,514.91,11.53,-62.84,43866.8,20027.3,19623.1,4003.2,-39028.2,-44.04,-130.93,22.28
2/26/2019 12:02,-31.5,151.05,514.36,11.24,-61.9,43453.9,20468.9,20076.2,3990.1,-38331,-43.1,-131.1,22.27
2/26/2019 12:02,-30.56,151.1,513.82,10.96,-60.94,43033.7,20903.4,20521.9,3975.3,-37615.8,-42.17,-131.26,22.27
2/26/2019 12:02,-29.61,151.15,513.28,10.7,-59.96,42606.5,21330.4,20959.9,3958.7,-36882.6,-41.24,-131.41,22.26
2/26/2019 12:03,-28.66,151.19,512.74,10.44,-58.95,42172.7,21749.6,21389.7,3940.4,-36131.5,-40.32,-131.56,22.25
2/26/2019 12:03,-27.71,151.23,512.21,10.19,-57.93,41732.7,22160.4,21810.9,3920.5,-35362.8,-39.4,-131.71,22.25
2/26/2019 12:03,-26.77,151.27,511.68,9.95,-56.87,41286.9,22562.5,22223,3899.1,-34576.6,-38.48,-131.85,22.24
2/26/2019 12:03,-25.82,151.31,511.16,9.72,-55.8,40835.8,22955.3,22625.6,3876.2,-33773,-37.57,-131.99,22.24
2/26/2019 12:04,-24.87,151.35,510.65,9.5,-54.69,40380,23338.2,23018.2,3851.8,-32952.5,-36.66,-132.13,22.23
2/26/2019 12:04,-23.92,151.39,510.14,9.29,-53.56,39919.9,23710.9,23400.2,3826,-32115.3,-35.76,-132.26,22.23
2/26/2019 12:04,-22.97,151.42,509.64,9.08,-52.4,39456.3,24072.8,23771.1,3798.8,-31261.8,-34.87,-132.39,22.23
2/26/2019 12:04,-22.02,151.46,509.15,8.88,-51.21,38989.7,24423.2,24130.5,3770.2,-30392.5,-33.98,-132.52,22.22
2/26/2019 12:05,-21.07,151.49,508.66,8.69,-50,38520.9,24761.8,24477.7,3740.2,-29507.8,-33.1,-132.64,22.22
2/26/2019 12:05,-20.12,151.52,508.19,8.5,-48.75,38050.6,25088,24812.4,3708.7,-28608.4,-32.23,-132.77,22.21
2/26/2019 12:05,-19.17,151.55,507.72,8.32,-47.47,37579.6,25401.3,25133.9,3675.9,-27694.7,-31.36,-132.88,22.21
2/26/2019 12:05,-18.22,151.58,507.25,8.15,-46.16,37108.7,25701.2,25441.9,3641.5,-26767.6,-30.5,-133,22.21
2/26/2019 12:06,-17.26,151.61,506.8,7.98,-44.82,36638.8,25987.3,25735.9,3605.8,-25827.6,-29.66,-133.11,22.2
2/26/2019 12:06,-16.31,151.63,506.36,7.81,-43.45,36170.9,26259.1,26015.5,3568.5,-24875.6,-28.82,-133.22,22.2
2/26/2019 12:06,-15.36,151.66,505.92,7.65,-42.04,35705.9,26516.2,26280.2,3529.6,-23912.4,-28,-133.33,22.2
2/26/2019 12:06,-14.41,151.68,505.5,7.49,-40.61,35244.9,26758.4,26529.9,3489.1,-22938.8,-27.18,-133.43,22.19
2/26/2019 12:07,-13.46,151.71,505.08,7.34,-39.13,34788.8,26985.2,26764.2,3447,-21955.8,-26.38,-133.54,22.19
2/26/2019 12:07,-12.5,151.73,504.67,7.19,-37.63,34338.8,27196.5,26982.8,3403.1,-20964.2,-25.6,-133.64,22.19
2/26/2019 12:07,-11.55,151.76,504.28,7.04,-36.09,33895.9,27392.1,27185.6,3357.5,-19965,-24.83,-133.73,22.19
2/26/2019 12:07,-10.6,151.78,503.89,6.89,-34.51,33461.3,27571.9,27372.5,3310,-18959.2,-24.07,-133.83,22.19
2/26/2019 12:08,-9.65,151.8,503.52,6.75,-32.91,33036.2,27735.6,27543.3,3260.5,-17947.8,-23.34,-133.92,22.18
2/26/2019 12:08,-8.69,151.82,503.16,6.61,-31.27,32621.6,27883.4,27698.2,3209,-16931.7,-22.62,-134.02,22.18
2/26/2019 12:08,-7.74,151.84,502.8,6.47,-29.6,32218.7,28015.3,27837,3155.5,-15911.9,-21.93,-134.11,22.18
2/26/2019 12:08,-6.79,151.87,502.46,6.33,-27.89,31828.7,28131.3,27960,3099.8,-14889.3,-21.26,-134.19,22.18
2/26/2019 12:09,-5.83,151.89,502.13,6.19,-26.16,31452.6,28231.7,28067.3,3041.8,-13865.1,-20.61,-134.28,22.18
2/26/2019 12:09,-4.88,151.91,501.81,6.04,-24.39,31091.7,28316.6,28159.1,2981.6,-12839.9,-19.99,-134.36,22.18
2/26/2019 12:09,-3.92,151.93,501.5,5.9,-22.6,30746.9,28386.2,28235.7,2919,-11814.9,-19.41,-134.44,22.17
2/26/2019 12:09,-2.97,151.95,501.21,5.76,-20.78,30419.3,28441,28297.5,2853.9,-10790.8,-18.85,-134.52,22.17
2/26/2019 12:10,-2.02,151.97,500.92,5.61,-18.93,30109.9,28481.3,28344.6,2786.4,-9768.5,-18.34,-134.59,22.17
2/26/2019 12:10,-1.06,151.99,500.65,5.47,-17.06,29819.7,28507.4,28377.7,2716.3,-8748.7,-17.86,-134.67,22.17
2/26/2019 12:10,-0.11,152.01,500.39,5.32,-15.17,29549.4,28519.9,28397.1,2643.6,-7732.2,-17.42,-134.74,22.17
2/26/2019 12:10,0.85,152.03,500.14,5.17,-13.26,29300.1,28519.1,28403.3,2568.3,-6719.6,-17.03,-134.81,22.17
2/26/2019 12:11,1.8,152.05,499.91,5.01,-11.33,29072.3,28505.7,28396.7,2490.3,-5711.6,-16.68,-134.87,22.17
2/26/2019 12:11,2.75,152.06,499.68,4.85,-9.39,28866.7,28480.1,28378,2409.7,-4708.7,-16.38,-134.93,22.17
2/26/2019 12:11,3.71,152.08,499.47,4.69,-7.43,28684,28442.9,28347.6,2326.4,-3711.4,-16.14,-134.99,22.17
2/26/2019 12:11,4.66,152.11,499.27,4.53,-5.47,28524.6,28394.6,28306.1,2240.5,-2720.1,-15.95,-135.05,22.17
2/26/2019 12:12,5.62,152.13,499.09,4.36,-3.5,28388.9,28335.8,28254,2152,-1735.2,-15.82,-135.11,22.17
2/26/2019 12:12,6.57,152.15,498.91,4.18,-1.53,28277.1,28267,28191.8,2060.9,-757.1,-15.74,-135.16,22.17
2/26/2019 12:12,7.53,152.17,498.75,4,0.44,28189.6,28188.8,28120.1,1967.3,214.1,    nan,      nan,   nan
2/26/2019 12:12,8.48,152.19,498.6,3.82,2.4,28126.4,28101.7,28039.3,1871.2,1178.1,15.76,-135.25,22.18
2/26/2019 12:13,9.44,152.21,498.46,3.63,4.36,28087.4,28006.2,27950,1772.8,2134.7,15.86,-135.29,22.18
2/26/2019 12:13,10.39,152.23,498.34,3.44,6.31,28072.7,27902.8,27852.6,1672.1,3084,16.01,-135.32,22.18
2/26/2019 12:13,11.34,152.26,498.22,3.24,8.24,28082,27792,27747.6,1569.3,4025.8,16.22,-135.36,22.18
2/26/2019 12:13,12.3,152.28,498.12,3.03,10.16,28115.1,27674.2,27635.4,1464.5,4960.1,16.48,-135.39,22.18
2/26/2019 12:14,13.25,152.3,498.03,2.83,12.06,28171.7,27549.7,27516.2,1357.8,5886.9,16.79,-135.41,22.19
2/26/2019 12:14,14.21,152.33,497.96,2.61,13.94,28251.2,27419.1,27390.6,1249.5,6806.4,17.14,-135.43,22.19
2/26/2019 12:14,15.16,152.35,497.89,2.39,15.8,28353.3,27282.5,27258.7,1139.6,7718.5,17.54,-135.45,22.19
2/26/2019 12:14,16.12,152.38,497.84,2.17,17.63,28477.3,27140.3,27120.8,1028.4,8623.3,17.98,-135.46,22.2
2/26/2019 12:15,17.07,152.41,497.79,1.94,19.43,28622.7,26992.7,26977.2,916,9521,18.46,-135.47,22.2
2/26/2019 12:15,18.02,152.43,497.76,1.71,21.2,28788.7,26840,26828,802.8,10411.7,18.98,-135.48,22.2
2/26/2019 12:15,18.98,152.46,497.75,1.48,22.94,28974.7,26682.3,26673.4,688.8,11295.5,19.53,-135.48,22.21
2/26/2019 12:15,19.93,152.49,497.74,1.24,24.66,29179.9,26519.7,26513.5,574.4,12172.5,20.11,-135.48,22.21
2/26/2019 12:16,20.89,152.52,497.74,1,26.33,29403.4,26352.3,26348.3,459.8,13042.9,20.71,-135.47,22.22
2/26/2019 12:16,21.84,152.56,497.76,0.76,27.98,29644.6,26180.3,26178,345.2,13906.7,21.34,-135.47,22.22
2/26/2019 12:16,22.79,152.59,497.78,0.51,29.59,29902.5,26003.6,26002.5,231,14764,22,-135.45,22.23
2/26/2019 12:16,23.75,152.62,497.82,0.26,31.16,30176.3,25822.1,25821.9,117.2,15615,22.67,-135.44,22.23
2/26/2019 12:17,24.7,152.66,497.86,0.01,32.7,30465.1,25636,25636,4.3,16459.7,23.37,-135.42,22.24
2/26/2019 12:17,25.65,152.7,497.92,-0.24,34.21,30768.1,25445.1,25444.9,-107.5,17298.1,24.08,-135.39,22.24
2/26/2019 12:17,26.6,152.74,497.98,-0.49,35.68,31084.3,25249.3,25248.4,-218,18130.2,24.81,-135.37,22.25
2/26/2019 12:17,27.56,152.78,498.06,-0.75,37.12,31412.8,25048.6,25046.4,-326.8,18956.1,25.55,-135.34,22.26
2/26/2019 12:18,28.51,152.82,498.14,-1,38.52,31752.8,24842.7,24838.9,-433.8,19775.8,26.31,-135.31,22.26
2/26/2019 12:18,29.46,152.87,498.24,-1.25,39.89,32103.5,24631.6,24625.8,-538.5,20589.2,27.08,-135.27,22.27
2/26/2019 12:18,30.41,152.91,498.34,-1.5,41.23,32463.8,24415.2,24406.8,-640.9,21396.1,27.87,-135.24,22.28
2/26/2019 12:18,31.36,152.96,498.45,-1.75,42.54,32832.9,24193.2,24181.8,-740.5,22196.7,28.66,-135.2,22.28
2/26/2019 12:19,32.32,153.01,498.58,-2,43.81,33210,23965.4,23950.8,-837.2,22990.6,29.47,-135.16,22.29
2/26/2019 12:19,33.27,153.07,498.7,-2.25,45.06,33594.3,23731.7,23713.4,-930.7,23777.7,30.28,-135.12,22.3
2/26/2019 12:19,34.22,153.12,498.84,-2.49,46.27,33984.8,23491.9,23469.7,-1020.8,24558,31.11,-135.08,22.3
2/26/2019 12:19,35.17,153.18,498.99,-2.73,47.46,34380.7,23245.8,23219.4,-1107.2,25331.2,31.94,-135.03,22.31
2/26/2019 12:20,36.12,153.25,499.14,-2.97,48.62,34781.3,22993.1,22962.3,-1189.6,26097,32.78,-134.99,22.32
2/26/2019 12:20,37.07,153.31,499.3,-3.2,49.75,35185.7,22733.7,22698.3,-1268,26855.3,33.63,-134.94,22.32
2/26/2019 12:20,38.02,153.38,499.46,-3.42,50.86,35593,22467.4,22427.3,-1342,27605.8,34.49,-134.9,22.33
2/26/2019 12:20,38.97,153.45,499.64,-3.65,51.94,36002.6,22194,22149,-1411.5,28348.1,35.35,-134.86,22.34
2/26/2019 12:21,39.92,153.52,499.82,-3.86,53,36413.6,21913.2,21863.4,-1476.4,29082,36.22,-134.81,22.35
2/26/2019 12:21,40.87,153.6,500,-4.07,54.04,36825.3,21624.9,21570.2,-1536.3,29807.2,37.09,-134.77,22.35
2/26/2019 12:21,41.81,153.69,500.19,-4.28,55.06,37236.9,21328.9,21269.4,-1591.3,30523.2,37.97,-134.72,22.36
2/26/2019 12:21,42.76,153.77,500.39,-4.48,56.05,37647.7,21024.9,20960.8,-1641.2,31229.8,38.86,-134.68,22.37
2/26/2019 12:22,43.71,153.87,500.59,-4.67,57.03,38056.8,20712.9,20644.2,-1685.7,31926.4,39.75,-134.64,22.37
2/26/2019 12:22,44.66,153.96,500.8,-4.85,57.98,38463.6,20392.6,20319.5,-1724.9,32612.7,40.65,-134.6,22.38
